word,freq
gatsby,1596
love,1505
time,1206
great,1205
character,1152
fitzgerald,1098
like,1042
daisy,968
novel,939
story,910
nick,880
real,839
part,731
end,728
people,713
dream,698
think,697
life,689
way,689
make,680
read,680
much,660
would,641
american,638
even,631
first,620
know,606
year,603
f,599
tom,591
see,580
man,568
get,563
jay,538
new,537
go,534
also,522
back,516
say,510
classic,505
many,499
beautiful,498
never,498
feel,492
world,485
high,484
could,482
well,474
come,465
m,462
carraway,460
want,453
scott,446
long,429
made,422
past,411
money,409
good,407
find,405
every,400
book,394
ever,394
thing,392
thought,385
school,384
someth,383
reader,381
still,374
writ,374
re,368
rich,366
live,364
ve,357
look,353
take,342
buchanan,341
l,339
written,336
everyth,336
u,334
work,330
use,329
believe,326
favorite,323
though,323
light,322
alway,321
page,319
didn,317
word,316
seem,315
narrator,312
show,311
movie,308
little,303
theme,301
1920,300
friend,298
best,297
interest,295
yet,294
tell,292
everyone,288
age,283
hope,278
place,277
day,277
old,275
perfect,275
point,273
found,272
eye,271
wealth,269
th,268
become,268
york,264
actual,263
understand,263
clas,261
green,261
around,257
lot,256
mean,256
name,255
last,255
d,254
another,254
better,251
plot,250
move,249
two,244
different,243
person,243
away,243
whole,242
true,239
literature,239
heart,237
review,235
husband,234
may,234
hard,232
tru,232
try,230
short,230
mind,230
final,229
recommend,229
since,228
felt,227
girl,225
jordan,224
must,220
enjoye,219
cousin,218
almost,215
fact,214
idea,214
however,214
got,213
right,213
change,213
west,212
house,211
describe,210
noth,210
let,209
put,208
wante,208
amaz,208
reason,207
jazz,207
told,207
doesn,206
language,204
experience,202
egg,202
star,202
said,201
tragic,200
course,200
sure,200
author,199
anyone,198
next,197
anyth,197
young,195
sad,194
meet,194
marrie,194
prose,194
line,193
happen,192
wealthy,192
leave,191
without,190
woman,190
quite,190
realize,189
fall,188
party,188
g,188
together,186
someone,186
society,186
definite,186
complete,185
view,185
america,184
set,184
affair,184
second,184
kind,183
description,182
com,182
island,181
matter,181
e,180
war,179
main,179
remember,179
car,179
throughout,178
enough,178
came,178
keep,177
learn,177
myrtle,176
far,176
english,176
acros,176
roar,175
full,174
human,174
20,174
face,173
knew,172
night,171
current,171
probab,170
social,170
certain,169
create,169
mysteriou,168
absolute,168
least,167
left,167
poor,166
self,166
ll,165
care,165
write,165
isn,164
enjoy,164
wonderful,163
liv,163
lost,162
mansion,162
turn,162
throw,162
neighbor,161
deep,160
style,160
start,160
sense,160
although,159
wonder,158
relationship,158
