word,freq
1984,1073
orwell,1037
think,799
thought,780
time,758
world,750
like,717
winston,675
novel,662
real,646
even,626
big,624
love,608
brother,605
make,578
end,564
way,553
would,549
people,547
read,534
know,481
society,469
george,468
say,455
party,450
govern,448
much,446
control,440
future,426
story,416
could,416
ever,407
book,407
feel,406
year,403
life,394
work,391
power,384
part,383
l,381
written,378
also,377
every,377
war,376
see,373
mind,370
character,370
never,368
idea,367
many,367
first,360
human,358
dystopian,355
smith,347
o,347
u,341
m,341
go,341
believe,340
want,339
freedom,333
well,330
get,325
come,309
state,306
still,305
word,302
e,301
ve,298
thing,295
everyth,289
new,287
happen,285
use,284
political,284
made,280
good,276
great,276
take,275
re,275
today,274
day,274
watch,269
though,268
past,267
actual,266
must,266
become,265
change,265
everyone,262
reader,259
julia,257
mean,257
truth,257
alway,256
someth,253
totalitarian,252
seem,250
oceania,248
th,246
language,245
fact,244
present,242
find,242
man,242
place,239
best,238
right,236
history,236
high,235
long,230
point,229
complete,228
classic,227
yet,226
reality,225
5,224
question,224
torture,222
live,222
two,221
la,220
keep,218
2,217
interest,217
different,215
de,209
look,208
d,207
writ,206
constant,204
true,204
understand,201
g,196
exist,194
main,193
police,193
show,192
fear,192
without,191
final,191
may,190
tell,190
review,189
last,188
describe,186
create,186
recommend,186
far,185
however,185
since,183
try,183
school,181
whole,181
newspeak,181
lot,180
another,179
concept,178
hope,178
amaz,178
start,176
person,176
found,175
citizen,174
n,172
around,172
sure,172
fiction,172
away,171
hate,170
plot,169
anyth,169
page,169
lo,167
view,166
peace,166
might,166
better,164
certain,163
anyone,163
reason,162
put,161
com,161
almost,160
already,160
member,157
definite,156
little,156
absolute,156
que,156
imagine,156
kind,155
name,153
al,153
liv,153
un,153
quite,153
face,152
didn,151
turn,150
se,150
back,149
said,149
extreme,148
strength,148
important,148
act,148
noth,148
tru,147
eye,147
rule,147
ignorance,146
animal,146
enough,145
warn,144
write,144
telescreen,142
system,142
author,141
sense,140
regime,140
individual,140
ministry,139
free,139
felt,138
doublethink,137
slavery,137
terrify,136
le,134
powerful,134
remember,133
especial,133
probab,133
although,132
en,132
calle,132
current,132
da,132
brien,130
1949,130
libro,130
dystopia,130
force,130
brilliant,130
experience,129
social,129
set,128
hard,127
detail,127
three,127
four,127
literature,126
realize,126
cannot,125
english,125
got,125
nee,125
farm,125
scary,124
order,123
relevant,123
theme,123
modern,123
able,123
possible,122
doesn,122
rebel,122
perfect,121
follow,121
y,121
throughout,120
else,119
action,119
matter,118
wrong,118
protagonist,116
ll,115
form,115
ago,114
least,114
course,113
begin,113
bit,113
star,113
simp,113
total,113
example,112
una,112
rather,112
1948,112
emotion,111
toward,111
f,111
crime,110
line,110
frighten,110
humanity,109
entire,108
clear,107
politic,107
move,107
aspect,107
left,106
clas,106
favorite,106
someone,106
deep,106
country,106
let,105
other,105
personal,105
ultimate,104
del,103
help,103
told,102
second,102
message,102
exact,102
surveillance,101
wrote,101
done,101
isn,100
depress,100
nature,100
wonder,100
prole,99
ser,99
controlle,99
enjoy,99
3,98
watche,98
perhap,98
within,98
particular,97
goe,97
media,97
hold,97
age,97
talk,96
rebellion,96
remain,96
mo,96
masterpiece,96
similar,95
vision,95
disturb,95
piece,95
maybe,95
whether,95
enjoye,95
propaganda,95
opinion,95
old,95
room,94
secret,93
simple,93
later,93
meet,92
easi,91
chill,91
todo,91
starte,91
event,90
spoiler,90
record,89
wasn,89
belief,89
con,89
job,89
break,89
mi,89
base,88
leader,88
head,88
revolution,87
strong,87
non,87
ma,87
4,87
given,87
children,86
por,86
tale,86
wante,86
para,86
decide,86
seen,86
totalitarianism,86
often,86
inner,86
el,85
geniu,85
horror,85
easy,84
group,84
middle,84
term,84
si,84
su,84
bad,84
como,84
give,84
mak,83
hand,83
except,83
dark,82
les,82
open,82
beginn,82
impossible,82
mere,81
finishe,81
knew,81
happene,81
picture,81
style,81
won,81
happy,81
101,80
small,80
lead,80
v,80
close,80
government,80
existence,80
upon,80
century,79
fight,79
case,79
took,78
fall,78
r,78
privacy,78
couldn,78
goldstein,77
description,77
instead,77
known,77
stop,77
continue,77
thoughtcrime,77
situation,77
dictatorship,77
este,77
taken,76
writer,76
provok,76
eurasia,76
speak,76
physical,76
feeling,75
kept,75
die,75
learn,75
c,75
struggle,74
need,74
overall,74
death,74
purpose,74
soon,74
public,74
era,74
chapter,73
il,73
sort,73
accept,73
etc,73
beautiful,73
full,72
worth,72
friend,72
relationship,72
finish,71
leave,71
consider,71
essay,71
slogan,71
population,71
http,71
inside,71
expect,70
relate,70
brain,70
whatever,70
sometime,70
brotherhood,69
call,69
came,68
self,68
science,68
publishe,68
di,68
worst,68
slow,68
behind,68
1,68
manage,67
hatre,67
note,67
side,67
third,67
mundo,67
ingsoc,67
general,67
honest,67
single,66
eventual,66
explain,66
agree,66
doubt,66
ability,66
stay,66
communism,65
gave,65
quote,65
heart,65
level,65
na,65
sett,64
information,64
eastasia,64
influence,64
socialism,64
desire,63
ye,63
london,63
pretty,63
danger,63
existe,63
masse,63
controll,63
brave,62
est,62
communist,62
manipulate,62
play,62
heard,62
haven,62
eighty,62
haunt,62
care,62
surprise,62
seeme,62
camera,61
caught,61
beyond,61
either,61
one,61
scare,61
together,61
stand,61
nineteen,60
difficult,60
due,60
law,60
diary,60
game,60
along,60
develop,60
despite,60
fascinat,59
became,59
twist,59
countr,59
minute,59
require,59
next,58
utter,58
aware,58
build,58
forever,58
issue,58
lack,58
tr,58
realistic,58
expres,57
livro,57
allow,57
memory,57
mai,57
forget,57
presente,57
indee,57
fictional,57
sex,57
common,57
alter,57
tak,57
attempt,57
prediction,56
problem,56
sentence,56
enemy,56
esta,56
normal,56
allowe,56
everywhere,56
rat,56
genre,56
glad,56
kill,56
near,56
uno,56
technology,56
soviet,55
possib,55
ha,55
parallel,55
subject,55
brainwash,55
utopia,55
no,55
appreciate,55
answer,55
lie,55
dai,55
type,55
p,55
um,55
version,54
literal,54
escape,54
result,54
equal,54
shock,54
stalin,54
plu,54
sound,54
us,54
went,54
short,53
ask,53
effect,53
anti,53
saw,53
god,53
wouldn,53
affair,53
essential,53
home,53
per,52
generation,52
add,52
cosa,52
monitor,52
chang,52
young,52
major,52
list,52
original,52
ya,52
historical,52
mental,52
intereste,52
half,52
destroy,52
figure,51
date,51
oppression,51
hear,51
amount,51
longer,51
favourite,51
knowledge,51
meant,51
expression,51
narrat,51
gone,51
pure,51
suppose,51
gett,50
parte,50
usual,50
lose,50
sad,50
provide,50
object,50
compare,50
brainwashe,50
dead,49
rul,49
top,49
basical,49
partido,49
futuristic,49
bleak,49
several,49
prove,49
phrase,49
societ,49
poder,49
apart,49
che,49
literary,49
recent,49
scene,48
somehow,48
thu,48
vivid,48
wish,48
considere,48
outer,48
necessary,48
tica,48
condition,48
mention,48
reference,48
principle,47
horrify,47
north,47
giv,47
anyway,47
forma,47
pero,47
bor,47
korea,47
week,47
greatest,47
light,47
decade,47
limit,46
hide,46
nation,46
complex,46
perspect,46
grande,46
terror,46
contain,46
spy,46
cold,46
pick,46
cause,45
oppress,45
mov,45
convince,45
adult,45
lost,45
uma,45
whose,45
insight,45
incredib,45
section,45
oh,45
memor,45
stor,45
among,45
son,44
futuro,44
serve,44
men,44
choice,44
notice,44
ideology,44
suffer,44
everybody,44
horrible,44
guerra,44
late,44
obra,44
content,44
wonderful,44
betray,44
b,44
post,44
bring,43
alone,43
run,43
pensar,43
porque,43
